"indicator","subtopic","short.description","population","group","percent.06","percent.08","percent.10","percent.12","percent.14","percent.16","percent.18","p.value.18.06","p.value.18.08","p.value.18.10","p.value.18.12","p.value.18.14","p.value.18.16","p.value.16.06","p.value.16.08","p.value.16.10","p.value.16.12","p.value.16.14"
"ind_42","Quit smoking","Quit attempts - one","adult smokers and recent quitters","Pacific",NA,35.8,22.5,16.7,25.9,32.5,35.7,NA,1,0.2,0,0.4,0.8,NA,NA,NA,NA,NA
"ind_42","Quit smoking","Quit attempts - one","adult smokers and recent quitters","Asian",NA,NA,NA,NA,NA,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ind_42","Quit smoking","Quit attempts - one","adult smokers and recent quitters","European/Other",NA,25.8,22.8,28,25.2,25.4,26.8,NA,0.9,0.5,0.8,0.8,0.8,NA,NA,NA,NA,NA
"ind_42","Quit smoking","Quit attempts - one","adult smokers and recent quitters","Least (1-3)",NA,30.3,22.6,44.1,30.7,18,24.4,NA,0.6,0.9,0.1,0.6,0.5,NA,NA,NA,NA,NA
"ind_42","Quit smoking","Quit attempts - one","adult smokers and recent quitters","Mid (4-7)",NA,28.5,22.2,21.3,23.1,29.6,27.1,NA,0.9,0.6,0.4,0.6,0.7,NA,NA,NA,NA,NA
"ind_42","Quit smoking","Quit attempts - one","adult smokers and recent quitters","Most (8-10)",NA,23.4,24.1,24.9,26.1,28.7,30.1,NA,0.3,0.4,0.4,0.5,0.8,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","Total",NA,25.3,33.9,26.1,22,29.4,22.6,NA,0.5,0,0.4,0.9,0.1,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","Men",NA,23.8,38.9,22.1,20.8,29.2,20.6,NA,0.6,0,0.8,1,0.1,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","Women",NA,27.1,29,30.8,23.6,29.6,25.5,NA,0.8,0.6,0.4,0.7,0.5,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","15-24",NA,27.9,39,25.3,12.5,32.7,23.6,NA,0.7,0.3,0.9,0.3,0.4,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","25-44",NA,27.5,38.1,27.2,23.8,28.9,27.5,NA,1,0.3,1,0.6,0.8,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","45-64",NA,23.3,24.9,25.7,28.1,28.7,16.2,NA,0.3,0.2,0.1,0.1,0,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","65+",NA,NA,NA,24.5,18.1,25,19.6,NA,NA,NA,0.7,0.9,0.7,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","Maori",NA,19.1,37,23.1,21.1,32.9,23.2,NA,0.5,0.1,1,0.8,0.1,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","Pacific",NA,33.2,38.5,28.6,29.9,25.6,24.4,NA,0.3,0.1,0.6,0.5,0.9,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","Asian",NA,NA,NA,NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","European/Other",NA,26.4,35.4,27.9,21.3,29.5,22.3,NA,0.5,0.1,0.3,0.8,0.1,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","Least (1-3)",NA,17.2,57.3,17,14.6,35.6,27.5,NA,0.4,0.1,0.4,0.2,0.5,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","Mid (4-7)",NA,29.7,32.6,30.4,21.8,27.7,22.2,NA,0.3,0.2,0.2,1,0.4,NA,NA,NA,NA,NA
"ind_43","Quit smoking","Quit attempts - 2 or more","adult smokers and recent quitters","Most (8-10)",NA,25,25.7,26,25.5,28,20.9,NA,0.5,0.5,0.3,0.4,0.2,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","Total",NA,59.4,60.5,58.7,58.9,61.5,54.7,NA,0.1,0,0.1,0.1,0,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","Men",NA,65.7,66.3,62,62.5,67.7,59.7,NA,0.1,0.1,0.5,0.4,0,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","Women",NA,53.5,55.1,55.7,55.5,55.6,50,NA,0.3,0.1,0,0,0,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","15-24",NA,56.7,53.5,53.3,46,46.7,45.4,NA,0.2,0.3,0.2,0.9,0.8,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","25-44",NA,59.2,64.5,57.2,60.2,61.1,54,NA,0.2,0,0.4,0.1,0,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","45-64",NA,62.2,63.6,62.8,62.5,66.3,56.3,NA,0.1,0.1,0,0.1,0,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","65+",NA,57.4,53.2,59.8,63.2,68.4,61.7,NA,0.4,0.1,0.6,0.7,0,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","Maori",NA,77.7,82.2,80.1,73.2,77.8,73.2,NA,0.3,0,0.1,1,0.2,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","Pacific",NA,57.4,66.1,55.5,61,54.7,52.1,NA,0.3,0,0.5,0.1,0.6,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","Asian",NA,18.8,39.3,26.7,34.1,29.6,23.9,NA,0.5,0.1,0.6,0.2,0.2,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","European/Other",NA,63,61.5,58.6,61.1,67,59.5,NA,0.2,0.5,0.7,0.5,0,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","Least (1-3)",NA,53.4,56.8,56.2,54,60.2,48,NA,0.3,0.1,0.1,0.2,0,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","Mid (4-7)",NA,60.4,60.8,57.2,59.4,61.7,58.1,NA,0.6,0.5,0.8,0.7,0.3,NA,NA,NA,NA,NA
"ind_44","Current smoking (and cannabis use)","Ever smoked tobacco","adults","Most (8-10)",NA,64.5,64.3,63.2,64.4,62.8,57.3,NA,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","Total",NA,NA,NA,15,NA,15.3,15.3,NA,NA,NA,0.1,NA,0.9,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","Men",NA,NA,NA,14.6,NA,15.1,15.1,NA,NA,NA,0.1,NA,0.9,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","Women",NA,NA,NA,15.4,NA,15.5,15.6,NA,NA,NA,0.4,NA,0.7,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","15-24",NA,NA,NA,14.8,NA,15.3,15.4,NA,NA,NA,0.3,NA,0.8,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","25-44",NA,NA,NA,14.8,NA,15.1,15.5,NA,NA,NA,0,NA,0.3,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","45-64",NA,NA,NA,14.8,NA,15.1,15.1,NA,NA,NA,0.4,NA,1,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","65+",NA,NA,NA,15.9,NA,16.1,15.5,NA,NA,NA,0.5,NA,0.2,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","Maori",NA,NA,NA,13.8,NA,14.6,13.9,NA,NA,NA,0.7,NA,0,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","Pacific",NA,NA,NA,15.5,NA,16,16.5,NA,NA,NA,0,NA,0.4,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","Asian",NA,NA,NA,17.2,NA,17.4,18.9,NA,NA,NA,0.2,NA,0.1,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","European/Other",NA,NA,NA,15.1,NA,15.2,15.2,NA,NA,NA,0.8,NA,0.9,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","Least (1-3)",NA,NA,NA,15.2,NA,15.7,15.3,NA,NA,NA,0.7,NA,0.3,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","Mid (4-7)",NA,NA,NA,14.9,NA,15.2,15.8,NA,NA,NA,0,NA,0.1,NA,NA,NA,NA,NA
"ind_45","Current smoking (and cannabis use)","Age first tried a cigarette","adults who have tried smoking","Most (8-10)",NA,NA,NA,15,NA,15.1,14.8,NA,NA,NA,0.5,NA,0.3,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","Total",NA,NA,17.9,17.5,NA,17.8,17.6,NA,NA,0.4,0.9,NA,0.4,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","Men",NA,NA,17.9,17.2,NA,17.5,17.4,NA,NA,0.2,0.7,NA,0.6,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","Women",NA,NA,17.8,17.8,NA,18,17.8,NA,NA,0.9,1,NA,0.6,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","15-24",NA,NA,15.6,16.1,NA,16.7,16.1,NA,NA,0.4,1,NA,0.3,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","25-44",NA,NA,17.5,16.8,NA,16.9,17.5,NA,NA,0.9,0,NA,0.1,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","45-64",NA,NA,18.6,17.9,NA,18.2,17.6,NA,NA,0.1,0.5,NA,0.1,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","65+",NA,NA,18.7,19,NA,18.8,18.4,NA,NA,0.7,0.3,NA,0.5,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","Maori",NA,NA,16.5,16.6,NA,16.9,16.5,NA,NA,1,0.7,NA,0.3,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","Pacific",NA,NA,17.5,17.6,NA,18.3,18.6,NA,NA,0,0.1,NA,0.6,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","Asian",NA,NA,NA,19.2,NA,19.6,19.9,NA,NA,NA,0.7,NA,0.7,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","European/Other",NA,NA,18,17.6,NA,17.7,17.5,NA,NA,0.2,0.5,NA,0.4,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","Least (1-3)",NA,NA,17.9,17.9,NA,18.3,17.7,NA,NA,0.8,0.8,NA,0.2,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","Mid (4-7)",NA,NA,18.4,17.4,NA,17.6,17.9,NA,NA,0.4,0.2,NA,0.5,NA,NA,NA,NA,NA
"ind_46","Current smoking (and cannabis use)","Age of starting smoking daily","adults who ever smoked daily","Most (8-10)",NA,NA,17.3,17.5,NA,17.5,17.1,NA,NA,0.7,0.3,NA,0.2,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","Total",NA,20.5,19.3,16.5,16.8,16,14.7,NA,0,0,0.2,0.2,0.4,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","Men",NA,22.5,20.7,17.9,19.8,18.3,18.1,NA,0.2,0.4,0.9,0.5,0.9,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","Women",NA,18.6,17.9,15.2,14.1,13.8,11.5,NA,0,0,0,0.1,0.1,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","15-24",NA,24.6,30.6,22.7,19.8,18.1,22.8,NA,0.8,0.3,1,0.6,0.4,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","25-44",NA,22.6,21.8,20.6,22.7,19.2,14.8,NA,0,0,0,0,0.1,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","45-64",NA,21,17,15.3,15.7,17.4,15.7,NA,0.1,0.7,0.9,1,0.5,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","65+",NA,9.3,6.5,4.8,6.2,5.6,6,NA,0.2,0.8,0.4,0.9,0.8,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","Maori",NA,43.6,42.8,36.5,35.8,30.6,32.9,NA,0,0,0.4,0.5,0.6,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","Pacific",NA,25.5,36.2,28.9,27.7,26.2,22.5,NA,0.5,0,0.1,0.3,0.4,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","Asian",NA,9.1,11.6,7.5,9.3,11.3,7.9,NA,0.8,0.5,0.9,0.7,0.4,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","European/Other",NA,19,16.7,13.9,14.9,14.4,14,NA,0,0.3,1,0.6,0.8,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","Least (1-3)",NA,12.5,9.8,10.4,9.1,10.1,7.4,NA,0.1,0.5,0.2,0.5,0.3,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","Mid (4-7)",NA,19.6,18.3,16,15.1,15.1,15.1,NA,0.2,0.3,0.7,1,1,NA,NA,NA,NA,NA
"ind_47","Current smoking (and cannabis use)","Current smoker","adults","Most (8-10)",NA,30.6,31.2,22.6,30.2,24.5,22.7,NA,0,0,1,0,0.5,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","Total",NA,8.1,4.4,13.3,11.5,14.9,12,NA,0,0,0.4,0.7,0,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","Men",NA,11.6,4.8,13.3,12,16.1,11.5,NA,1,0,0.5,0.8,0,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","Women",NA,4.9,4,13.3,10.9,13.8,12.4,NA,0,0,0.6,0.4,0.4,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","15-24",NA,19.4,6.6,15.1,12.1,15.6,13.2,NA,0.3,0.2,0.7,0.8,0.6,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","25-44",NA,7,5.8,13.6,11.7,15.8,11.8,NA,0.1,0,0.5,1,0.1,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","45-64",NA,4.4,2.3,13.7,12.7,14,11.6,NA,0,0,0.4,0.7,0.3,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","65+",NA,4.5,3.5,10,8.7,14.3,11.8,NA,0,0,0.5,0.2,0.3,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","Maori",NA,6.8,3.3,13.9,7.7,12.9,11.7,NA,0.1,0,0.5,0.2,0.7,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","Pacific",NA,3.8,4.7,10.3,9.2,10.3,8.2,NA,0.1,0.5,0.6,0.8,0.6,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","Asian",NA,4.3,2.3,5,8.2,6.8,4.5,NA,1,0.5,0.8,0.3,0.4,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","European/Other",NA,9.6,4.8,14.4,12.8,17.4,14.1,NA,0,0,0.9,0.5,0.1,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","Least (1-3)",NA,8.9,4.4,13.7,12.5,18.8,13.6,NA,0.1,0,1,0.7,0.1,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","Mid (4-7)",NA,7.6,5.6,12.5,12.6,15.3,14.4,NA,0,0,0.5,0.5,0.7,NA,NA,NA,NA,NA
"ind_48","Current smoking (and cannabis use)","Past experimental smoker","adults","Most (8-10)",NA,8,3,14,8.1,9.6,6.5,NA,0.6,0.1,0,0.4,0.1,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","Total",NA,29.8,34.8,28.5,30.6,30.5,26.9,NA,0.1,0,0.3,0,0,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","Men",NA,30.1,38.4,30.2,30.8,33.3,28.4,NA,0.6,0,0.5,0.4,0,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","Women",NA,29.5,31.4,27,30.5,27.9,25.6,NA,0.1,0,0.5,0,0.2,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","15-24",NA,12.5,14.7,14.7,14.2,12.6,6.6,NA,0.2,0.1,0,0.1,0.1,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","25-44",NA,28.2,33,22.3,25.8,26.1,26.2,NA,0.5,0.1,0.2,0.9,1,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","45-64",NA,35.3,43,33.4,34.1,34.8,28.5,NA,0.1,0,0.1,0.1,0,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","65+",NA,43.6,43.2,45,48.3,48.4,43.5,NA,1,0.9,0.7,0.2,0.1,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","Maori",NA,26.5,33.5,28.2,29.7,34.3,25.9,NA,0.9,0.1,0.5,0.3,0,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","Pacific",NA,26.4,24.3,15.5,24.1,17.5,19.4,NA,0.2,0.3,0.3,0.3,0.6,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","Asian",NA,5.4,25.4,14.2,16.6,11.5,10,NA,0.3,0.1,0.4,0.2,0.7,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","European/Other",NA,33.4,37.5,29.9,33.4,35.1,30.4,NA,0.2,0,0.8,0.1,0,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","Least (1-3)",NA,31.6,40.5,31.9,32.4,31.3,25.7,NA,0.2,0,0.1,0.1,0.1,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","Mid (4-7)",NA,31.6,34.5,28,31.7,31.1,27.7,NA,0.3,0.1,0.9,0.2,0.2,NA,NA,NA,NA,NA
"ind_49","Current smoking (and cannabis use)","Former smoker","adults","Most (8-10)",NA,25.3,28.6,26.2,26.1,28.6,26.7,NA,0.7,0.5,0.8,0.8,0.5,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","Total",17.7,13.8,17.3,15.7,14.4,12.2,11.3,0,0.1,0,0,0,0.5,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","Men",22.4,14.9,20.4,20.7,18.3,17.5,15,0,1,0.1,0,0.2,0.3,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","Women",13.4,12.8,14.5,11,10.7,7.2,7.8,0,0,0,0,0.1,0.6,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","15-24",15.7,7.4,10.7,10.5,6.9,8.7,8.9,0.2,0.7,0.7,0.8,0.6,1,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","25-44",17.5,16.1,17.8,15.1,19.1,13.5,13.4,0.1,0.3,0.2,0.5,0,1,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","45-64",19.3,15.6,20.7,19.1,13.2,14.5,10.2,0,0.1,0,0,0.2,0,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","65+",17.3,12.7,16.7,16,15.3,9.4,11.6,0.1,0.8,0.1,0.1,0.2,0.3,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","Maori",20.2,14.5,14.5,15.7,15.1,12.7,12.5,0,0.5,0.5,0.2,0.4,0.9,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","Pacific",8.6,12.4,11.4,8.7,13,10.6,6.8,0.5,0.1,0.2,0.5,0.1,0.2,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","Asian",7.6,2.4,9,6.5,6.9,5,4.6,0.4,0.6,0.4,0.6,0.5,0.9,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","European/Other",19.2,15,19.8,16.6,16.2,13.7,13.3,0,0.4,0,0.1,0.1,0.8,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","Least (1-3)",19.2,14.5,16.6,16.2,16.6,12.2,11.2,0,0.3,0.1,0.1,0.1,0.7,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","Mid (4-7)",17.8,13.9,19,15.4,15.2,13.4,12.5,0.1,0.6,0,0.3,0.3,0.7,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","Most (8-10)",15.9,13,16.2,15.7,10.1,10.4,9.8,0,0.2,0,0,0.9,0.7,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","Non-problem gambler",NA,NA,18.8,21.1,19.3,15.9,13.9,NA,NA,0,0,0,0.2,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","Low-risk gambler",NA,NA,48.5,51.4,31.2,33.6,49.9,NA,NA,0.9,0.9,0.2,0.2,NA,NA,NA,NA,NA
"ind_5","Gambling participation","Any horse/dog races/sports events (NZ)","adults","Moderate-risk or problem gambler",NA,NA,27.1,41.5,46.4,47.4,50.1,NA,NA,0.2,0.6,0.9,0.9,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","Total",NA,40.6,39.5,41.2,40.5,38.4,45.2,NA,0.1,0,0.1,0,0,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","Men",NA,34.3,33.7,38,36.9,32.2,40.3,NA,0.1,0.1,0.5,0.3,0,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","Women",NA,46.5,44.9,44.2,44,44.2,49.9,NA,0.3,0.1,0,0,0,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","15-24",NA,43.3,46.5,46.7,53.1,53.3,54.5,NA,0.2,0.3,0.2,0.8,0.9,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","25-44",NA,40.8,35.5,42.8,39.4,38.5,46,NA,0.2,0,0.4,0.1,0,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","45-64",NA,37.8,36.4,37.1,37,33.7,43.7,NA,0.1,0.1,0,0,0,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","65+",NA,42.6,46.8,40.2,36.4,31.6,38.3,NA,0.4,0.1,0.6,0.6,0,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","Maori",NA,22.3,17.8,19.9,26,22.2,26.8,NA,0.3,0,0.1,0.9,0.2,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","Pacific",NA,42.6,33.9,44.5,38.7,45.3,47.7,NA,0.4,0,0.5,0.1,0.6,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","Asian",NA,81.2,60.7,73.3,64.7,69.8,76.1,NA,0.5,0.1,0.6,0.1,0.2,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","European/Other",NA,37,38.5,41.3,38.4,33,40.5,NA,0.2,0.5,0.8,0.4,0,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","Least (1-3)",NA,46.6,43.2,43.6,45.1,39.8,52,NA,0.3,0.1,0.1,0.2,0,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","Mid (4-7)",NA,39.6,39.2,42.8,40.1,38,41.9,NA,0.6,0.5,0.8,0.6,0.2,NA,NA,NA,NA,NA
"ind_50","Current smoking (and cannabis use)","Never smoker","adults","Most (8-10)",NA,35.5,35.7,36.8,35.5,37.2,42.6,NA,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA
"ind_51","Current smoking (and cannabis use)","Average number of cigarettes smoked per day","adults who smoke daily","Total",NA,NA,NA,NA,NA,9.8,10.9,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
"ind_51","Current smoking (and cannabis use)","Average number of cigarettes smoked per day","adults who smoke daily","Men",NA,NA,NA,NA,NA,10.2,11.6,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA
"ind_51","Current smoking (and cannabis use)","Average number of cigarettes smoked per day","adults who smoke daily","Women",NA,NA,NA,NA,NA,9.3,9.9,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA
